gs://candlebucket/run41/420136800 04_40_00 ZERO.gif,ZERO
gs://candlebucket/run41/420137100 04_45_00 ZERO.gif,ZERO
gs://candlebucket/run41/420137400 04_50_00 ZERO.gif,ZERO
gs://candlebucket/run41/420137700 04_55_00 ZERO.gif,ZERO
gs://candlebucket/run41/420138000 05_00_00 ZERO.gif,ZERO
gs://candlebucket/run41/420138300 05_05_00 ZERO.gif,ZERO
gs://candlebucket/run41/420138600 05_10_00 ZERO.gif,ZERO
gs://candlebucket/run41/420138900 05_15_00 ZERO.gif,ZERO
gs://candlebucket/run41/420139200 05_20_00 ZERO.gif,ZERO
gs://candlebucket/run41/420139500 05_25_00 ZERO.gif,ZERO
gs://candlebucket/run41/420139800 05_30_00 ZERO.gif,ZERO
gs://candlebucket/run41/420140100 05_35_00 ZERO.gif,ZERO
gs://candlebucket/run41/420140400 05_40_00 ZERO.gif,ZERO
gs://candlebucket/run41/420140700 05_45_00 ZERO.gif,ZERO
gs://candlebucket/run41/420141000 05_50_00 ZERO.gif,ZERO
gs://candlebucket/run41/420141300 05_55_00 ZERO.gif,ZERO
gs://candlebucket/run41/420141600 06_00_00 SHORT.gif,SHORT
gs://candlebucket/run41/420141900 06_05_00 SHORT.gif,SHORT
gs://candlebucket/run41/420142200 06_10_00 SHORT.gif,SHORT
gs://candlebucket/run41/420142500 06_15_00 ZERO.gif,ZERO
gs://candlebucket/run41/420142800 06_20_00 SHORT.gif,SHORT
gs://candlebucket/run41/420143100 06_25_00 SHORT.gif,SHORT
gs://candlebucket/run41/420143400 06_30_00 SHORT.gif,SHORT
gs://candlebucket/run41/420143700 06_35_00 SHORT.gif,SHORT
gs://candlebucket/run41/420144000 06_40_00 SHORT.gif,SHORT
gs://candlebucket/run41/420144300 06_45_00 ZERO.gif,ZERO
gs://candlebucket/run41/420144600 06_50_00 SHORT.gif,SHORT
gs://candlebucket/run41/420144900 06_55_00 SHORT.gif,SHORT
gs://candlebucket/run41/420145200 07_00_00 SHORT.gif,SHORT
gs://candlebucket/run41/420145500 07_05_00 SHORT.gif,SHORT
gs://candlebucket/run41/420145800 07_10_00 SHORT.gif,SHORT
gs://candlebucket/run41/420146100 07_15_00 SHORT.gif,SHORT
gs://candlebucket/run41/420146400 07_20_00 SHORT.gif,SHORT
gs://candlebucket/run41/420146700 07_25_00 SHORT.gif,SHORT
gs://candlebucket/run41/420147000 07_30_00 SHORT.gif,SHORT
gs://candlebucket/run41/420147300 07_35_00 SHORT.gif,SHORT
gs://candlebucket/run41/420147600 07_40_00 SHORT.gif,SHORT
gs://candlebucket/run41/420147900 07_45_00 SHORT.gif,SHORT
gs://candlebucket/run41/420148200 07_50_00 SHORT.gif,SHORT
gs://candlebucket/run41/420148500 07_55_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420148800 08_00_00 SHORT.gif,SHORT
gs://candlebucket/run41/420149100 08_05_00 SHORT.gif,SHORT
gs://candlebucket/run41/420149400 08_10_00 SHORT.gif,SHORT
gs://candlebucket/run41/420149700 08_15_00 SHORT.gif,SHORT
gs://candlebucket/run41/420150000 08_20_00 SHORT.gif,SHORT
gs://candlebucket/run41/420150300 08_25_00 SHORT.gif,SHORT
gs://candlebucket/run41/420150600 08_30_00 SHORT.gif,SHORT
gs://candlebucket/run41/420150900 08_35_00 SHORT.gif,SHORT
gs://candlebucket/run41/420151200 08_40_00 SHORT.gif,SHORT
gs://candlebucket/run41/420151500 08_45_00 SHORT.gif,SHORT
gs://candlebucket/run41/420151800 08_50_00 SHORT.gif,SHORT
gs://candlebucket/run41/420152100 08_55_00 SHORT.gif,SHORT
gs://candlebucket/run41/420152400 09_00_00 SHORT.gif,SHORT
gs://candlebucket/run41/420152700 09_05_00 SHORT.gif,SHORT
gs://candlebucket/run41/420153000 09_10_00 SHORT.gif,SHORT
gs://candlebucket/run41/420153300 09_15_00 SHORT.gif,SHORT
gs://candlebucket/run41/420153600 09_20_00 ZERO.gif,ZERO
gs://candlebucket/run41/420153900 09_25_00 ZERO.gif,ZERO
gs://candlebucket/run41/420154200 09_30_00 ZERO.gif,ZERO
gs://candlebucket/run41/420154500 09_35_00 ZERO.gif,ZERO
gs://candlebucket/run41/420154800 09_40_00 ZERO.gif,ZERO
gs://candlebucket/run41/420155100 09_45_00 ZERO.gif,ZERO
gs://candlebucket/run41/420155400 09_50_00 ZERO.gif,ZERO
gs://candlebucket/run41/420155700 09_55_00 SHORT.gif,SHORT
gs://candlebucket/run41/420156000 10_00_00 ZERO.gif,ZERO
gs://candlebucket/run41/420156300 10_05_00 LONG.gif,LONG
gs://candlebucket/run41/420156600 10_10_00 LONG.gif,LONG
gs://candlebucket/run41/420156900 10_15_00 ZERO.gif,ZERO
gs://candlebucket/run41/420157200 10_20_00 ZERO.gif,ZERO
gs://candlebucket/run41/420157500 10_25_00 LONG.gif,LONG
gs://candlebucket/run41/420157800 10_30_00 LONG.gif,LONG
gs://candlebucket/run41/420158100 10_35_00 LONG.gif,LONG
gs://candlebucket/run41/420158400 10_40_00 LONG.gif,LONG
gs://candlebucket/run41/420158700 10_45_00 LONG.gif,LONG
gs://candlebucket/run41/420159000 10_50_00 ZERO.gif,ZERO
gs://candlebucket/run41/420159300 10_55_00 ZERO.gif,ZERO
gs://candlebucket/run41/420159600 11_00_00 SHORT.gif,SHORT
gs://candlebucket/run41/420159900 11_05_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420160200 11_10_00 ZERO.gif,ZERO
gs://candlebucket/run41/420160500 11_15_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420160800 11_20_00 ZERO.gif,ZERO
gs://candlebucket/run41/420161100 11_25_00 SHORT.gif,SHORT
gs://candlebucket/run41/420161400 11_30_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420161700 11_35_00 SHORT.gif,SHORT
gs://candlebucket/run41/420162000 11_40_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420162300 11_45_00 SHORT.gif,SHORT
gs://candlebucket/run41/420162600 11_50_00 SHORT.gif,SHORT
gs://candlebucket/run41/420162900 11_55_00 SHORT.gif,SHORT
gs://candlebucket/run41/420163200 12_00_00 SHORT.gif,SHORT
gs://candlebucket/run41/420163500 12_05_00 SHORT.gif,SHORT
gs://candlebucket/run41/420163800 12_10_00 SHORT.gif,SHORT
gs://candlebucket/run41/420164100 12_15_00 SHORT.gif,SHORT
gs://candlebucket/run41/420164400 12_20_00 SHORT.gif,SHORT
gs://candlebucket/run41/420164700 12_25_00 SHORT.gif,SHORT
gs://candlebucket/run41/420165000 12_30_00 SHORT.gif,SHORT
gs://candlebucket/run41/420165300 12_35_00 SHORT.gif,SHORT
gs://candlebucket/run41/420165600 12_40_00 SHORT.gif,SHORT
gs://candlebucket/run41/420165900 12_45_00 SHORT.gif,SHORT
gs://candlebucket/run41/420166200 12_50_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420166500 12_55_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420166800 01_00_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420167100 01_05_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420167400 01_10_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420167700 01_15_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420168000 01_20_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420168300 01_25_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420168600 01_30_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420168900 01_35_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420169200 01_40_00 SHORT.gif,SHORT
gs://candlebucket/run41/420169500 01_45_00 SHORT.gif,SHORT
gs://candlebucket/run41/420169800 01_50_00 SHORT.gif,SHORT
gs://candlebucket/run41/420170100 01_55_00 SHORT.gif,SHORT
gs://candlebucket/run41/420170400 02_00_00 SHORT.gif,SHORT
gs://candlebucket/run41/420170700 02_05_00 SHORT.gif,SHORT
gs://candlebucket/run41/420171000 02_10_00 SHORT.gif,SHORT
gs://candlebucket/run41/420171300 02_15_00 ZERO.gif,ZERO
gs://candlebucket/run41/420171600 02_20_00 LONG.gif,LONG
gs://candlebucket/run41/420171900 02_25_00 ZERO.gif,ZERO
gs://candlebucket/run41/420172200 02_30_00 LONG.gif,LONG
gs://candlebucket/run41/420172500 02_35_00 LONG.gif,LONG
gs://candlebucket/run41/420172800 02_40_00 ZERO.gif,ZERO
gs://candlebucket/run41/420173100 02_45_00 ZERO.gif,ZERO
gs://candlebucket/run41/420173400 02_50_00 ZERO.gif,ZERO
gs://candlebucket/run41/420173700 02_55_00 LONG.gif,LONG
gs://candlebucket/run41/420174000 03_00_00 SHORT.gif,SHORT
gs://candlebucket/run41/420174300 03_05_00 SHORT.gif,SHORT
gs://candlebucket/run41/420174600 03_10_00 SHORT.gif,SHORT
gs://candlebucket/run41/420174900 03_15_00 SHORT.gif,SHORT
gs://candlebucket/run41/420175200 03_20_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420175500 03_25_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420175800 03_30_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420176100 03_35_00 LONG.gif,LONG
gs://candlebucket/run41/420176400 03_40_00 LONG.gif,LONG
gs://candlebucket/run41/420176700 03_45_00 LONG.gif,LONG
gs://candlebucket/run41/420177000 03_50_00 LONG.gif,LONG
gs://candlebucket/run41/420177300 03_55_00 LONG.gif,LONG
gs://candlebucket/run41/420177600 04_00_00 LONG.gif,LONG
gs://candlebucket/run41/420194700 08_45_00 LONG.gif,LONG
gs://candlebucket/run41/420195000 08_50_00 LONG.gif,LONG
gs://candlebucket/run41/420195300 08_55_00 LONG.gif,LONG
gs://candlebucket/run41/420195600 09_00_00 LONG.gif,LONG
gs://candlebucket/run41/420195900 09_05_00 LONG.gif,LONG
gs://candlebucket/run41/420196200 09_10_00 LONG.gif,LONG
gs://candlebucket/run41/420196500 09_15_00 LONG.gif,LONG
gs://candlebucket/run41/420196800 09_20_00 LONG.gif,LONG
gs://candlebucket/run41/420197100 09_25_00 LONG.gif,LONG
gs://candlebucket/run41/420197400 09_30_00 LONG.gif,LONG
gs://candlebucket/run41/420197700 09_35_00 LONG.gif,LONG
gs://candlebucket/run41/420198000 09_40_00 LONG.gif,LONG
gs://candlebucket/run41/420198300 09_45_00 LONG.gif,LONG
gs://candlebucket/run41/420198600 09_50_00 LONG.gif,LONG
gs://candlebucket/run41/420198900 09_55_00 LONG.gif,LONG
gs://candlebucket/run41/420199200 10_00_00 LONG.gif,LONG
gs://candlebucket/run41/420199500 10_05_00 LONG.gif,LONG
gs://candlebucket/run41/420199800 10_10_00 LONG.gif,LONG
gs://candlebucket/run41/420200100 10_15_00 LONG.gif,LONG
gs://candlebucket/run41/420200400 10_20_00 LONG.gif,LONG
gs://candlebucket/run41/420200700 10_25_00 LONG.gif,LONG
gs://candlebucket/run41/420201000 10_30_00 LONG.gif,LONG
gs://candlebucket/run41/420201300 10_35_00 LONG.gif,LONG
gs://candlebucket/run41/420201600 10_40_00 LONG.gif,LONG
gs://candlebucket/run41/420201900 10_45_00 LONG.gif,LONG
gs://candlebucket/run41/420202200 10_50_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420202500 10_55_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420202800 11_00_00 LONG.gif,LONG
gs://candlebucket/run41/420203100 11_05_00 LONG.gif,LONG
gs://candlebucket/run41/420203400 11_10_00 LONG.gif,LONG
gs://candlebucket/run41/420203700 11_15_00 LONG.gif,LONG
gs://candlebucket/run41/420204000 11_20_00 LONG.gif,LONG
gs://candlebucket/run41/420204300 11_25_00 LONG.gif,LONG
gs://candlebucket/run41/420204600 11_30_00 LONG.gif,LONG
gs://candlebucket/run41/420204900 11_35_00 LONG.gif,LONG
gs://candlebucket/run41/420205200 11_40_00 LONG.gif,LONG
gs://candlebucket/run41/420205500 11_45_00 LONG.gif,LONG
gs://candlebucket/run41/420205800 11_50_00 LONG.gif,LONG
gs://candlebucket/run41/420206100 11_55_00 LONG.gif,LONG
gs://candlebucket/run41/420206400 12_00_00 LONG.gif,LONG
gs://candlebucket/run41/420206700 12_05_00 LONG.gif,LONG
gs://candlebucket/run41/420207000 12_10_00 ZERO.gif,ZERO
gs://candlebucket/run41/420207300 12_15_00 ZERO.gif,ZERO
gs://candlebucket/run41/420207600 12_20_00 ZERO.gif,ZERO
gs://candlebucket/run41/420207900 12_25_00 SHORT.gif,SHORT
gs://candlebucket/run41/420208200 12_30_00 SHORT.gif,SHORT
gs://candlebucket/run41/420208500 12_35_00 ZERO.gif,ZERO
gs://candlebucket/run41/420208800 12_40_00 SHORT.gif,SHORT
gs://candlebucket/run41/420209100 12_45_00 SHORT.gif,SHORT
gs://candlebucket/run41/420209400 12_50_00 SHORT.gif,SHORT
gs://candlebucket/run41/420209700 12_55_00 SHORT.gif,SHORT
gs://candlebucket/run41/420210000 01_00_00 SHORT.gif,SHORT
gs://candlebucket/run41/420210300 01_05_00 SHORT.gif,SHORT
gs://candlebucket/run41/420210600 01_10_00 SHORT.gif,SHORT
gs://candlebucket/run41/420210900 01_15_00 SHORT.gif,SHORT
gs://candlebucket/run41/420211200 01_20_00 SHORT.gif,SHORT
gs://candlebucket/run41/420211500 01_25_00 SHORT.gif,SHORT
gs://candlebucket/run41/420211800 01_30_00 SHORT.gif,SHORT
gs://candlebucket/run41/420212100 01_35_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420212400 01_40_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420212700 01_45_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420213000 01_50_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420213300 01_55_00 SHORT.gif,SHORT
gs://candlebucket/run41/420213600 02_00_00 SHORT.gif,SHORT
gs://candlebucket/run41/420213900 02_05_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420214200 02_10_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420214500 02_15_00 SHORT.gif,SHORT
gs://candlebucket/run41/420214800 02_20_00 SHORT.gif,SHORT
gs://candlebucket/run41/420215100 02_25_00 SHORT.gif,SHORT
gs://candlebucket/run41/420215400 02_30_00 SHORT.gif,SHORT
gs://candlebucket/run41/420215700 02_35_00 SHORT.gif,SHORT
gs://candlebucket/run41/420216000 02_40_00 SHORT.gif,SHORT
gs://candlebucket/run41/420216300 02_45_00 SHORT.gif,SHORT
gs://candlebucket/run41/420216600 02_50_00 SHORT.gif,SHORT
gs://candlebucket/run41/420216900 02_55_00 SHORT.gif,SHORT
gs://candlebucket/run41/420217200 03_00_00 SHORT.gif,SHORT
gs://candlebucket/run41/420217500 03_05_00 SHORT.gif,SHORT
gs://candlebucket/run41/420217800 03_10_00 SHORT.gif,SHORT
gs://candlebucket/run41/420218100 03_15_00 SHORT.gif,SHORT
gs://candlebucket/run41/420218400 03_20_00 SHORT.gif,SHORT
gs://candlebucket/run41/420218700 03_25_00 SHORT.gif,SHORT
gs://candlebucket/run41/420219000 03_30_00 SHORT.gif,SHORT
gs://candlebucket/run41/420219300 03_35_00 SHORT.gif,SHORT
gs://candlebucket/run41/420219600 03_40_00 SHORT.gif,SHORT
gs://candlebucket/run41/420219900 03_45_00 SHORT.gif,SHORT
gs://candlebucket/run41/420220200 03_50_00 SHORT.gif,SHORT
gs://candlebucket/run41/420220500 03_55_00 SHORT.gif,SHORT
gs://candlebucket/run41/420220800 04_00_00 SHORT.gif,SHORT
gs://candlebucket/run41/420221100 04_05_00 SHORT.gif,SHORT
gs://candlebucket/run41/420221400 04_10_00 SHORT.gif,SHORT
gs://candlebucket/run41/420221700 04_15_00 SHORT.gif,SHORT
gs://candlebucket/run41/420222000 04_20_00 SHORT.gif,SHORT
gs://candlebucket/run41/420222300 04_25_00 SHORT.gif,SHORT
gs://candlebucket/run41/420222600 04_30_00 SHORT.gif,SHORT
gs://candlebucket/run41/420222900 04_35_00 SHORT.gif,SHORT
gs://candlebucket/run41/420223200 04_40_00 SHORT.gif,SHORT
gs://candlebucket/run41/420223500 04_45_00 SHORT.gif,SHORT
gs://candlebucket/run41/420223800 04_50_00 SHORT.gif,SHORT
gs://candlebucket/run41/420224100 04_55_00 SHORT.gif,SHORT
gs://candlebucket/run41/420224400 05_00_00 SHORT.gif,SHORT
gs://candlebucket/run41/420224700 05_05_00 SHORT.gif,SHORT
gs://candlebucket/run41/420225000 05_10_00 SHORT.gif,SHORT
gs://candlebucket/run41/420225300 05_15_00 SHORT.gif,SHORT
gs://candlebucket/run41/420225600 05_20_00 SHORT.gif,SHORT
gs://candlebucket/run41/420225900 05_25_00 SHORT.gif,SHORT
gs://candlebucket/run41/420226200 05_30_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420226500 05_35_00 SHORT.gif,SHORT
gs://candlebucket/run41/420226800 05_40_00 SHORT.gif,SHORT
gs://candlebucket/run41/420227100 05_45_00 SHORT.gif,SHORT
gs://candlebucket/run41/420227400 05_50_00 SHORT.gif,SHORT
gs://candlebucket/run41/420227700 05_55_00 SHORT.gif,SHORT
gs://candlebucket/run41/420228000 06_00_00 SHORT.gif,SHORT
gs://candlebucket/run41/420228300 06_05_00 SHORT.gif,SHORT
gs://candlebucket/run41/420228600 06_10_00 SHORT.gif,SHORT
gs://candlebucket/run41/420228900 06_15_00 SHORT.gif,SHORT
gs://candlebucket/run41/420229200 06_20_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420229500 06_25_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420229800 06_30_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420230100 06_35_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420230400 06_40_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420230700 06_45_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420231000 06_50_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420231300 06_55_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420231600 07_00_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420231900 07_05_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420232200 07_10_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420232500 07_15_00 LONG.gif,LONG
gs://candlebucket/run41/420232800 07_20_00 LONG.gif,LONG
gs://candlebucket/run41/420233100 07_25_00 LONG.gif,LONG
gs://candlebucket/run41/420233400 07_30_00 LONG.gif,LONG
gs://candlebucket/run41/420233700 07_35_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420234000 07_40_00 LONG.gif,LONG
gs://candlebucket/run41/420234300 07_45_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420234600 07_50_00 LONG.gif,LONG
gs://candlebucket/run41/420234900 07_55_00 LONG.gif,LONG
gs://candlebucket/run41/420235200 08_00_00 LONG.gif,LONG
gs://candlebucket/run41/420235500 08_05_00 LONG.gif,LONG
gs://candlebucket/run41/420235800 08_10_00 LONG.gif,LONG
gs://candlebucket/run41/420236100 08_15_00 LONG.gif,LONG
gs://candlebucket/run41/420236400 08_20_00 LONG.gif,LONG
gs://candlebucket/run41/420236700 08_25_00 LONG.gif,LONG
gs://candlebucket/run41/420237000 08_30_00 LONG.gif,LONG
gs://candlebucket/run41/420237300 08_35_00 LONG.gif,LONG
gs://candlebucket/run41/420237600 08_40_00 LONG.gif,LONG
gs://candlebucket/run41/420237900 08_45_00 LONG.gif,LONG
gs://candlebucket/run41/420238200 08_50_00 LONG.gif,LONG
gs://candlebucket/run41/420238500 08_55_00 LONG.gif,LONG
gs://candlebucket/run41/420238800 09_00_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420239100 09_05_00 LONG.gif,LONG
gs://candlebucket/run41/420239400 09_10_00 LONG.gif,LONG
gs://candlebucket/run41/420239700 09_15_00 LONG.gif,LONG
gs://candlebucket/run41/420240000 09_20_00 LONG.gif,LONG
gs://candlebucket/run41/420240300 09_25_00 LONG.gif,LONG
gs://candlebucket/run41/420240600 09_30_00 LONG.gif,LONG
gs://candlebucket/run41/420240900 09_35_00 LONG.gif,LONG
gs://candlebucket/run41/420241200 09_40_00 LONG.gif,LONG
gs://candlebucket/run41/420241500 09_45_00 LONG.gif,LONG
gs://candlebucket/run41/420241800 09_50_00 LONG.gif,LONG
gs://candlebucket/run41/420242100 09_55_00 LONG.gif,LONG
gs://candlebucket/run41/420242400 10_00_00 LONG.gif,LONG
gs://candlebucket/run41/420242700 10_05_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420243000 10_10_00 LONG.gif,LONG
gs://candlebucket/run41/420243300 10_15_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420243600 10_20_00 LONG.gif,LONG
gs://candlebucket/run41/420243900 10_25_00 LONG.gif,LONG
gs://candlebucket/run41/420244200 10_30_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420244500 10_35_00 LONG.gif,LONG
gs://candlebucket/run41/420244800 10_40_00 LONG.gif,LONG
gs://candlebucket/run41/420245100 10_45_00 LONG.gif,LONG
gs://candlebucket/run41/420245400 10_50_00 LONG.gif,LONG
gs://candlebucket/run41/420245700 10_55_00 LONG.gif,LONG
gs://candlebucket/run41/420246000 11_00_00 LONG.gif,LONG
gs://candlebucket/run41/420246300 11_05_00 LONG.gif,LONG
gs://candlebucket/run41/420246600 11_10_00 LONG.gif,LONG
gs://candlebucket/run41/420246900 11_15_00 LONG.gif,LONG
gs://candlebucket/run41/420247200 11_20_00 LONG.gif,LONG
gs://candlebucket/run41/420247500 11_25_00 LONG.gif,LONG
gs://candlebucket/run41/420247800 11_30_00 LONG.gif,LONG
gs://candlebucket/run41/420248100 11_35_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420248400 11_40_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420248700 11_45_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420249000 11_50_00 LONG.gif,LONG
gs://candlebucket/run41/420249300 11_55_00 LONG.gif,LONG
gs://candlebucket/run41/420249600 12_00_00 LONG.gif,LONG
gs://candlebucket/run41/420249900 12_05_00 LONG.gif,LONG
gs://candlebucket/run41/420250200 12_10_00 LONG.gif,LONG
gs://candlebucket/run41/420250500 12_15_00 LONG.gif,LONG
gs://candlebucket/run41/420250800 12_20_00 LONG.gif,LONG
gs://candlebucket/run41/420251100 12_25_00 LONG.gif,LONG
gs://candlebucket/run41/420251400 12_30_00 LONG.gif,LONG
gs://candlebucket/run41/420251700 12_35_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420252000 12_40_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420252300 12_45_00 ZERO.gif,ZERO
gs://candlebucket/run41/420252600 12_50_00 LONG.gif,LONG
gs://candlebucket/run41/420252900 12_55_00 LONG.gif,LONG
gs://candlebucket/run41/420253200 01_00_00 LONG.gif,LONG
gs://candlebucket/run41/420253500 01_05_00 LONG.gif,LONG
gs://candlebucket/run41/420253800 01_10_00 LONG.gif,LONG
gs://candlebucket/run41/420254100 01_15_00 LONG.gif,LONG
gs://candlebucket/run41/420254400 01_20_00 ZERO.gif,ZERO
gs://candlebucket/run41/420254700 01_25_00 LONG.gif,LONG
gs://candlebucket/run41/420255000 01_30_00 ZERO.gif,ZERO
gs://candlebucket/run41/420255300 01_35_00 LONG.gif,LONG
gs://candlebucket/run41/420255600 01_40_00 LONG.gif,LONG
gs://candlebucket/run41/420255900 01_45_00 LONG.gif,LONG
gs://candlebucket/run41/420256200 01_50_00 LONG.gif,LONG
gs://candlebucket/run41/420256500 01_55_00 LONG.gif,LONG
gs://candlebucket/run41/420256800 02_00_00 LONG.gif,LONG
gs://candlebucket/run41/420257100 02_05_00 LONG.gif,LONG
gs://candlebucket/run41/420257400 02_10_00 LONG.gif,LONG
gs://candlebucket/run41/420257700 02_15_00 LONG.gif,LONG
gs://candlebucket/run41/420258000 02_20_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420258300 02_25_00 LONG.gif,LONG
gs://candlebucket/run41/420258600 02_30_00 LONG.gif,LONG
gs://candlebucket/run41/420258900 02_35_00 LONG.gif,LONG
gs://candlebucket/run41/420259200 02_40_00 LONG.gif,LONG
gs://candlebucket/run41/420259500 02_45_00 LONG.gif,LONG
gs://candlebucket/run41/420259800 02_50_00 LONG.gif,LONG
gs://candlebucket/run41/420260100 02_55_00 LONG.gif,LONG
gs://candlebucket/run41/420260400 03_00_00 LONG.gif,LONG
gs://candlebucket/run41/420260700 03_05_00 LONG.gif,LONG
gs://candlebucket/run41/420261000 03_10_00 LONG.gif,LONG
gs://candlebucket/run41/420261300 03_15_00 LONG.gif,LONG
gs://candlebucket/run41/420261600 03_20_00 LONG.gif,LONG
gs://candlebucket/run41/420261900 03_25_00 LONG.gif,LONG
gs://candlebucket/run41/420262200 03_30_00 LONG.gif,LONG
gs://candlebucket/run41/420262500 03_35_00 LONG.gif,LONG
gs://candlebucket/run41/420262800 03_40_00 ZERO.gif,ZERO
gs://candlebucket/run41/420263100 03_45_00 ZERO.gif,ZERO
gs://candlebucket/run41/420263400 03_50_00 ZERO.gif,ZERO
gs://candlebucket/run41/420263700 03_55_00 ZERO.gif,ZERO
gs://candlebucket/run41/420264000 04_00_00 ZERO.gif,ZERO
gs://candlebucket/run41/420264300 04_05_00 ZERO.gif,ZERO
gs://candlebucket/run41/420264600 04_10_00 ZERO.gif,ZERO
gs://candlebucket/run41/420264900 04_15_00 SHORT.gif,SHORT
gs://candlebucket/run41/420265200 04_20_00 SHORT.gif,SHORT
gs://candlebucket/run41/420265500 04_25_00 SHORT.gif,SHORT
gs://candlebucket/run41/420265800 04_30_00 SHORT.gif,SHORT
gs://candlebucket/run41/420266100 04_35_00 ZERO.gif,ZERO
gs://candlebucket/run41/420266400 04_40_00 ZERO.gif,ZERO
gs://candlebucket/run41/420266700 04_45_00 ZERO.gif,ZERO
gs://candlebucket/run41/420267000 04_50_00 LONG.gif,LONG
gs://candlebucket/run41/420267300 04_55_00 LONG.gif,LONG
gs://candlebucket/run41/420267600 05_00_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420267900 05_05_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420268200 05_10_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420268500 05_15_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420268800 05_20_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420269100 05_25_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420269400 05_30_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420269700 05_35_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420270000 05_40_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420270300 05_45_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420270600 05_50_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420270900 05_55_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420271200 06_00_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420271500 06_05_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420271800 06_10_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420272100 06_15_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420272400 06_20_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420272700 06_25_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/420273000 06_30_00 LONG.gif,LONG
gs://candlebucket/run41/420273300 06_35_00 LONG.gif,LONG
gs://candlebucket/run41/420273600 06_40_00 LONG.gif,LONG
gs://candlebucket/run41/420273900 06_45_00 LONG.gif,LONG
gs://candlebucket/run41/420274200 06_50_00 LONG.gif,LONG
gs://candlebucket/run41/420274500 06_55_00 LONG.gif,LONG
